,song_id,artist_id,artist_name,song_name,audio_features
103,1dXYBALYTj3AMxa8hgiQhA,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",DEATHCAMP (feat. Cole Alexander),"{'danceability': 0.581, 'energy': 0.746, 'key': 10, 'loudness': -5.495, 'mode': 0, 'speechiness': 0.0422, 'acousticness': 0.0149, 'instrumentalness': 0.000276, 'liveness': 0.594, 'valence': 0.455, 'tempo': 101.881, 'type': 'audio_features', 'id': '1dXYBALYTj3AMxa8hgiQhA', 'uri': 'spotify:track:1dXYBALYTj3AMxa8hgiQhA', 'track_href': 'https://api.spotify.com/v1/tracks/1dXYBALYTj3AMxa8hgiQhA', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1dXYBALYTj3AMxa8hgiQhA', 'duration_ms': 189703, 'time_signature': 4}"
104,2u1tKPsxhwigi5BNbXihB0,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",DEATHCAMP (feat. Cole Alexander),"{'danceability': 0.581, 'energy': 0.746, 'key': 10, 'loudness': -5.495, 'mode': 0, 'speechiness': 0.0422, 'acousticness': 0.0149, 'instrumentalness': 0.000276, 'liveness': 0.594, 'valence': 0.455, 'tempo': 101.881, 'type': 'audio_features', 'id': '2u1tKPsxhwigi5BNbXihB0', 'uri': 'spotify:track:2u1tKPsxhwigi5BNbXihB0', 'track_href': 'https://api.spotify.com/v1/tracks/2u1tKPsxhwigi5BNbXihB0', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2u1tKPsxhwigi5BNbXihB0', 'duration_ms': 189703, 'time_signature': 4}"
105,4gJcBupkKUnKEhOmBmJzmJ,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",Intro,"{'danceability': 0.205, 'energy': 0.452, 'key': 9, 'loudness': -14.352, 'mode': 1, 'speechiness': 0.0442, 'acousticness': 0.0859, 'instrumentalness': 0.913, 'liveness': 0.385, 'valence': 0.125, 'tempo': 125.598, 'type': 'audio_features', 'id': '4gJcBupkKUnKEhOmBmJzmJ', 'uri': 'spotify:track:4gJcBupkKUnKEhOmBmJzmJ', 'track_href': 'https://api.spotify.com/v1/tracks/4gJcBupkKUnKEhOmBmJzmJ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4gJcBupkKUnKEhOmBmJzmJ', 'duration_ms': 72143, 'time_signature': 3}"
106,2JZpS2sOdJy37oBpn1GuPW,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",WOLF,"{'danceability': 0.426, 'energy': 0.303, 'key': 1, 'loudness': -11.52, 'mode': 0, 'speechiness': 0.0787, 'acousticness': 0.316, 'instrumentalness': 0.00795, 'liveness': 0.411, 'valence': 0.383, 'tempo': 139.042, 'type': 'audio_features', 'id': '2JZpS2sOdJy37oBpn1GuPW', 'uri': 'spotify:track:2JZpS2sOdJy37oBpn1GuPW', 'track_href': 'https://api.spotify.com/v1/tracks/2JZpS2sOdJy37oBpn1GuPW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2JZpS2sOdJy37oBpn1GuPW', 'duration_ms': 109893, 'time_signature': 4}"
107,4Fp6Qaifzk3CCtggVJdWXT,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",Goblin,"{'danceability': 0.456, 'energy': 0.529, 'key': 5, 'loudness': -12.651, 'mode': 0, 'speechiness': 0.828, 'acousticness': 0.534, 'instrumentalness': 0, 'liveness': 0.219, 'valence': 0.444, 'tempo': 78.235, 'type': 'audio_features', 'id': '4Fp6Qaifzk3CCtggVJdWXT', 'uri': 'spotify:track:4Fp6Qaifzk3CCtggVJdWXT', 'track_href': 'https://api.spotify.com/v1/tracks/4Fp6Qaifzk3CCtggVJdWXT', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4Fp6Qaifzk3CCtggVJdWXT', 'duration_ms': 408520, 'time_signature': 4}"
108,5LJD1sBRPnDkhWs2D5qRk2,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",Goblin,"{'danceability': 0.456, 'energy': 0.529, 'key': 5, 'loudness': -12.651, 'mode': 0, 'speechiness': 0.828, 'acousticness': 0.534, 'instrumentalness': 0, 'liveness': 0.219, 'valence': 0.444, 'tempo': 78.235, 'type': 'audio_features', 'id': '5LJD1sBRPnDkhWs2D5qRk2', 'uri': 'spotify:track:5LJD1sBRPnDkhWs2D5qRk2', 'track_href': 'https://api.spotify.com/v1/tracks/5LJD1sBRPnDkhWs2D5qRk2', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5LJD1sBRPnDkhWs2D5qRk2', 'duration_ms': 408520, 'time_signature': 4}"
109,7czHy27LqBUF6zifjvBPEn,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",Goblin,"{'danceability': 0.456, 'energy': 0.529, 'key': 5, 'loudness': -12.651, 'mode': 0, 'speechiness': 0.828, 'acousticness': 0.534, 'instrumentalness': 0, 'liveness': 0.219, 'valence': 0.444, 'tempo': 78.235, 'type': 'audio_features', 'id': '7czHy27LqBUF6zifjvBPEn', 'uri': 'spotify:track:7czHy27LqBUF6zifjvBPEn', 'track_href': 'https://api.spotify.com/v1/tracks/7czHy27LqBUF6zifjvBPEn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7czHy27LqBUF6zifjvBPEn', 'duration_ms': 408520, 'time_signature': 4}"
110,2evuIbUcuoQvaxXyzd11mp,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",Goblin,"{'danceability': 0.456, 'energy': 0.529, 'key': 5, 'loudness': -12.651, 'mode': 0, 'speechiness': 0.828, 'acousticness': 0.534, 'instrumentalness': 0, 'liveness': 0.219, 'valence': 0.444, 'tempo': 78.235, 'type': 'audio_features', 'id': '2evuIbUcuoQvaxXyzd11mp', 'uri': 'spotify:track:2evuIbUcuoQvaxXyzd11mp', 'track_href': 'https://api.spotify.com/v1/tracks/2evuIbUcuoQvaxXyzd11mp', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2evuIbUcuoQvaxXyzd11mp', 'duration_ms': 408520, 'time_signature': 4}"
111,64v1g2HcPumBz2Wd1rT56b,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",LUMBERJACK,"{'danceability': 0.386, 'energy': 0.762, 'key': 9, 'loudness': -6.341, 'mode': 1, 'speechiness': 0.564, 'acousticness': 0.122, 'instrumentalness': 0, 'liveness': 0.527, 'valence': 0.433, 'tempo': 170.691, 'type': 'audio_features', 'id': '64v1g2HcPumBz2Wd1rT56b', 'uri': 'spotify:track:64v1g2HcPumBz2Wd1rT56b', 'track_href': 'https://api.spotify.com/v1/tracks/64v1g2HcPumBz2Wd1rT56b', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/64v1g2HcPumBz2Wd1rT56b', 'duration_ms': 138312, 'time_signature': 4}"
112,5pFSH7k21DTVSNMRsZum5C,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",Tell Me How (Coca-Cola Commercial),"{'danceability': 0.79, 'energy': 0.497, 'key': 2, 'loudness': -11.531, 'mode': 1, 'speechiness': 0.113, 'acousticness': 0.0537, 'instrumentalness': 0.118, 'liveness': 0.195, 'valence': 0.0762, 'tempo': 119.936, 'type': 'audio_features', 'id': '5pFSH7k21DTVSNMRsZum5C', 'uri': 'spotify:track:5pFSH7k21DTVSNMRsZum5C', 'track_href': 'https://api.spotify.com/v1/tracks/5pFSH7k21DTVSNMRsZum5C', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5pFSH7k21DTVSNMRsZum5C', 'duration_ms': 135173, 'time_signature': 4}"
113,59S3SiDxj914oyXd25zt3j,3K2zB87GZv1krx031en5VA,La Roux,"Automatic Driver - Tyler, The Creator Remix","{'danceability': 0.551, 'energy': 0.417, 'key': 0, 'loudness': -7.028, 'mode': 1, 'speechiness': 0.028, 'acousticness': 0.471, 'instrumentalness': 0, 'liveness': 0.344, 'valence': 0.53, 'tempo': 96.906, 'type': 'audio_features', 'id': '59S3SiDxj914oyXd25zt3j', 'uri': 'spotify:track:59S3SiDxj914oyXd25zt3j', 'track_href': 'https://api.spotify.com/v1/tracks/59S3SiDxj914oyXd25zt3j', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/59S3SiDxj914oyXd25zt3j', 'duration_ms': 210674, 'time_signature': 4}"
114,3jHdKaLCkuNEkWcLVmQPCX,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",BEST INTEREST,"{'danceability': 0.596, 'energy': 0.575, 'key': 11, 'loudness': -8.325, 'mode': 0, 'speechiness': 0.0514, 'acousticness': 0.0861, 'instrumentalness': 0.000153, 'liveness': 0.334, 'valence': 0.34, 'tempo': 98.265, 'type': 'audio_features', 'id': '3jHdKaLCkuNEkWcLVmQPCX', 'uri': 'spotify:track:3jHdKaLCkuNEkWcLVmQPCX', 'track_href': 'https://api.spotify.com/v1/tracks/3jHdKaLCkuNEkWcLVmQPCX', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3jHdKaLCkuNEkWcLVmQPCX', 'duration_ms': 127921, 'time_signature': 3}"
115,3NnINnjKVVs03xat0qLQFx,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",GROUP B,"{'danceability': 0.544, 'energy': 0.718, 'key': 5, 'loudness': -8.286, 'mode': 0, 'speechiness': 0.24, 'acousticness': 0.0996, 'instrumentalness': 0, 'liveness': 0.2, 'valence': 0.361, 'tempo': 80.095, 'type': 'audio_features', 'id': '3NnINnjKVVs03xat0qLQFx', 'uri': 'spotify:track:3NnINnjKVVs03xat0qLQFx', 'track_href': 'https://api.spotify.com/v1/tracks/3NnINnjKVVs03xat0qLQFx', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3NnINnjKVVs03xat0qLQFx', 'duration_ms': 118466, 'time_signature': 3}"
116,6tgknDU0VMbXILuWixFKKn,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",EARFQUAKE - Channel Tres Remix,"{'danceability': 0.698, 'energy': 0.69, 'key': 4, 'loudness': -8.705, 'mode': 0, 'speechiness': 0.0403, 'acousticness': 0.0206, 'instrumentalness': 0.56, 'liveness': 0.195, 'valence': 0.468, 'tempo': 119.998, 'type': 'audio_features', 'id': '6tgknDU0VMbXILuWixFKKn', 'uri': 'spotify:track:6tgknDU0VMbXILuWixFKKn', 'track_href': 'https://api.spotify.com/v1/tracks/6tgknDU0VMbXILuWixFKKn', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6tgknDU0VMbXILuWixFKKn', 'duration_ms': 228250, 'time_signature': 4}"
117,0W4FJRyxu6MKl8kKk3p3sj,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",Whoville,"{'danceability': 0.495, 'energy': 0.271, 'key': 9, 'loudness': -10.082, 'mode': 1, 'speechiness': 0.0465, 'acousticness': 0.947, 'instrumentalness': 0.706, 'liveness': 0.0929, 'valence': 0.201, 'tempo': 180.3, 'type': 'audio_features', 'id': '0W4FJRyxu6MKl8kKk3p3sj', 'uri': 'spotify:track:0W4FJRyxu6MKl8kKk3p3sj', 'track_href': 'https://api.spotify.com/v1/tracks/0W4FJRyxu6MKl8kKk3p3sj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0W4FJRyxu6MKl8kKk3p3sj', 'duration_ms': 73867, 'time_signature': 3}"
118,1jzIJcHCXneHw7ojC6LXiF,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",Potato Salad,"{'danceability': 0.538, 'energy': 0.612, 'key': 2, 'loudness': -6.02, 'mode': 1, 'speechiness': 0.424, 'acousticness': 0.308, 'instrumentalness': 0, 'liveness': 0.213, 'valence': 0.684, 'tempo': 168.197, 'type': 'audio_features', 'id': '1jzIJcHCXneHw7ojC6LXiF', 'uri': 'spotify:track:1jzIJcHCXneHw7ojC6LXiF', 'track_href': 'https://api.spotify.com/v1/tracks/1jzIJcHCXneHw7ojC6LXiF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1jzIJcHCXneHw7ojC6LXiF', 'duration_ms': 182493, 'time_signature': 4}"
119,0F58GE2TtHBim5o4ZTQUwK,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",Peach Fuzz,"{'danceability': 0.593, 'energy': 0.673, 'key': 2, 'loudness': -6.324, 'mode': 1, 'speechiness': 0.117, 'acousticness': 0.373, 'instrumentalness': 0.000808, 'liveness': 0.281, 'valence': 0.88, 'tempo': 150.526, 'type': 'audio_features', 'id': '0F58GE2TtHBim5o4ZTQUwK', 'uri': 'spotify:track:0F58GE2TtHBim5o4ZTQUwK', 'track_href': 'https://api.spotify.com/v1/tracks/0F58GE2TtHBim5o4ZTQUwK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0F58GE2TtHBim5o4ZTQUwK', 'duration_ms': 156547, 'time_signature': 4}"
120,5xJeZ6tLPOXNIrrphEIuay,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",435,"{'danceability': 0.539, 'energy': 0.804, 'key': 10, 'loudness': -5.504, 'mode': 0, 'speechiness': 0.172, 'acousticness': 0.00247, 'instrumentalness': 0.000185, 'liveness': 0.463, 'valence': 0.798, 'tempo': 85.752, 'type': 'audio_features', 'id': '5xJeZ6tLPOXNIrrphEIuay', 'uri': 'spotify:track:5xJeZ6tLPOXNIrrphEIuay', 'track_href': 'https://api.spotify.com/v1/tracks/5xJeZ6tLPOXNIrrphEIuay', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5xJeZ6tLPOXNIrrphEIuay', 'duration_ms': 93840, 'time_signature': 4}"
121,74ZovzRxHBvCq5yIwe8boh,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",OKRA,"{'danceability': 0.589, 'energy': 0.57, 'key': 1, 'loudness': -9.54, 'mode': 1, 'speechiness': 0.361, 'acousticness': 0.0456, 'instrumentalness': 1.51e-06, 'liveness': 0.137, 'valence': 0.441, 'tempo': 136.203, 'type': 'audio_features', 'id': '74ZovzRxHBvCq5yIwe8boh', 'uri': 'spotify:track:74ZovzRxHBvCq5yIwe8boh', 'track_href': 'https://api.spotify.com/v1/tracks/74ZovzRxHBvCq5yIwe8boh', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/74ZovzRxHBvCq5yIwe8boh', 'duration_ms': 151027, 'time_signature': 4}"
122,4QZ3PUwKQ3YySvb2gnRuKU,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",I Ain't Got Time!,"{'danceability': 0.549, 'energy': 0.725, 'key': 1, 'loudness': -7.239, 'mode': 1, 'speechiness': 0.397, 'acousticness': 0.0539, 'instrumentalness': 3.52e-05, 'liveness': 0.148, 'valence': 0.547, 'tempo': 108.822, 'type': 'audio_features', 'id': '4QZ3PUwKQ3YySvb2gnRuKU', 'uri': 'spotify:track:4QZ3PUwKQ3YySvb2gnRuKU', 'track_href': 'https://api.spotify.com/v1/tracks/4QZ3PUwKQ3YySvb2gnRuKU', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4QZ3PUwKQ3YySvb2gnRuKU', 'duration_ms': 206267, 'time_signature': 4}"
123,4k2ix82xyGax7S8u6ODb6B,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",Boredom (feat. Rex Orange County & Anna of the North),"{'danceability': 0.559, 'energy': 0.578, 'key': 8, 'loudness': -9.54, 'mode': 1, 'speechiness': 0.151, 'acousticness': 0.79, 'instrumentalness': 0.000522, 'liveness': 0.324, 'valence': 0.239, 'tempo': 79.938, 'type': 'audio_features', 'id': '4k2ix82xyGax7S8u6ODb6B', 'uri': 'spotify:track:4k2ix82xyGax7S8u6ODb6B', 'track_href': 'https://api.spotify.com/v1/tracks/4k2ix82xyGax7S8u6ODb6B', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4k2ix82xyGax7S8u6ODb6B', 'duration_ms': 320720, 'time_signature': 4}"
124,1a0wEEHipnBR7WOHFA6ucQ,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",Who Dat Boy (feat. A$AP Rocky),"{'danceability': 0.706, 'energy': 0.485, 'key': 8, 'loudness': -9.671, 'mode': 1, 'speechiness': 0.331, 'acousticness': 0.337, 'instrumentalness': 0, 'liveness': 0.122, 'valence': 0.144, 'tempo': 115.414, 'type': 'audio_features', 'id': '1a0wEEHipnBR7WOHFA6ucQ', 'uri': 'spotify:track:1a0wEEHipnBR7WOHFA6ucQ', 'track_href': 'https://api.spotify.com/v1/tracks/1a0wEEHipnBR7WOHFA6ucQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1a0wEEHipnBR7WOHFA6ucQ', 'duration_ms': 205093, 'time_signature': 4}"
125,6cptY7FTu1MccbY9PACAtj,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",Domo23,"{'danceability': 0.751, 'energy': 0.649, 'key': 1, 'loudness': -5.267, 'mode': 0, 'speechiness': 0.334, 'acousticness': 0.0595, 'instrumentalness': 0, 'liveness': 0.269, 'valence': 0.576, 'tempo': 133.144, 'type': 'audio_features', 'id': '6cptY7FTu1MccbY9PACAtj', 'uri': 'spotify:track:6cptY7FTu1MccbY9PACAtj', 'track_href': 'https://api.spotify.com/v1/tracks/6cptY7FTu1MccbY9PACAtj', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6cptY7FTu1MccbY9PACAtj', 'duration_ms': 161240, 'time_signature': 4}"
126,38WeksMjfHptObzOjrBzmK,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",Sandwitches,"{'danceability': 0.576, 'energy': 0.587, 'key': 4, 'loudness': -9.763, 'mode': 1, 'speechiness': 0.222, 'acousticness': 0.0676, 'instrumentalness': 2.21e-06, 'liveness': 0.204, 'valence': 0.373, 'tempo': 152.468, 'type': 'audio_features', 'id': '38WeksMjfHptObzOjrBzmK', 'uri': 'spotify:track:38WeksMjfHptObzOjrBzmK', 'track_href': 'https://api.spotify.com/v1/tracks/38WeksMjfHptObzOjrBzmK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/38WeksMjfHptObzOjrBzmK', 'duration_ms': 291227, 'time_signature': 4}"
127,7fnH9vpllrPLuIgLQ2x7ji,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",Yonkers,"{'danceability': 0.712, 'energy': 0.759, 'key': 11, 'loudness': -5.397, 'mode': 1, 'speechiness': 0.334, 'acousticness': 0.0161, 'instrumentalness': 0.0808, 'liveness': 0.217, 'valence': 0.738, 'tempo': 79.102, 'type': 'audio_features', 'id': '7fnH9vpllrPLuIgLQ2x7ji', 'uri': 'spotify:track:7fnH9vpllrPLuIgLQ2x7ji', 'track_href': 'https://api.spotify.com/v1/tracks/7fnH9vpllrPLuIgLQ2x7ji', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7fnH9vpllrPLuIgLQ2x7ji', 'duration_ms': 249333, 'time_signature': 4}"
128,3jQvH2VoTRe5CEnIS0MnCE,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Dawn FM,"{'danceability': 0.28, 'energy': 0.478, 'key': 9, 'loudness': -8.755, 'mode': 0, 'speechiness': 0.037, 'acousticness': 0.674, 'instrumentalness': 5.85e-05, 'liveness': 0.483, 'valence': 0.0807, 'tempo': 111.65, 'type': 'audio_features', 'id': '3jQvH2VoTRe5CEnIS0MnCE', 'uri': 'spotify:track:3jQvH2VoTRe5CEnIS0MnCE', 'track_href': 'https://api.spotify.com/v1/tracks/3jQvH2VoTRe5CEnIS0MnCE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3jQvH2VoTRe5CEnIS0MnCE', 'duration_ms': 96240, 'time_signature': 4}"
129,71h3L4e8j3bwMpjfjteAYE,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Dawn FM,"{'danceability': 0.28, 'energy': 0.478, 'key': 9, 'loudness': -8.755, 'mode': 0, 'speechiness': 0.037, 'acousticness': 0.674, 'instrumentalness': 5.85e-05, 'liveness': 0.483, 'valence': 0.0807, 'tempo': 111.65, 'type': 'audio_features', 'id': '71h3L4e8j3bwMpjfjteAYE', 'uri': 'spotify:track:71h3L4e8j3bwMpjfjteAYE', 'track_href': 'https://api.spotify.com/v1/tracks/71h3L4e8j3bwMpjfjteAYE', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/71h3L4e8j3bwMpjfjteAYE', 'duration_ms': 96240, 'time_signature': 4}"
130,6krYS8KtmNAYyb5uTZiYW4,1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,Dawn FM,"{'danceability': 0.28, 'energy': 0.478, 'key': 9, 'loudness': -8.755, 'mode': 0, 'speechiness': 0.037, 'acousticness': 0.674, 'instrumentalness': 5.85e-05, 'liveness': 0.483, 'valence': 0.0807, 'tempo': 111.65, 'type': 'audio_features', 'id': '6krYS8KtmNAYyb5uTZiYW4', 'uri': 'spotify:track:6krYS8KtmNAYyb5uTZiYW4', 'track_href': 'https://api.spotify.com/v1/tracks/6krYS8KtmNAYyb5uTZiYW4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6krYS8KtmNAYyb5uTZiYW4', 'duration_ms': 96240, 'time_signature': 4}"
131,3uuwechjH4FjcHHit7LBFk,7guDJrEfX3qb6FEbdPA5qi,Stevie Wonder,"Signed, Sealed, Delivered (I'm Yours)","{'danceability': 0.648, 'energy': 0.78, 'key': 5, 'loudness': -5.071, 'mode': 1, 'speechiness': 0.0336, 'acousticness': 0.0122, 'instrumentalness': 0, 'liveness': 0.0554, 'valence': 0.813, 'tempo': 108.859, 'type': 'audio_features', 'id': '3uuwechjH4FjcHHit7LBFk', 'uri': 'spotify:track:3uuwechjH4FjcHHit7LBFk', 'track_href': 'https://api.spotify.com/v1/tracks/3uuwechjH4FjcHHit7LBFk', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3uuwechjH4FjcHHit7LBFk', 'duration_ms': 160640, 'time_signature': 4}"
132,79fQvDHL76Tjjsgz05GcUb,6nS5roXSAGhTGr34W6n7Et,Disclosure,F For You,"{'danceability': 0.759, 'energy': 0.81, 'key': 3, 'loudness': -7.403, 'mode': 0, 'speechiness': 0.072, 'acousticness': 0.00764, 'instrumentalness': 0.0262, 'liveness': 0.105, 'valence': 0.248, 'tempo': 124.012, 'type': 'audio_features', 'id': '79fQvDHL76Tjjsgz05GcUb', 'uri': 'spotify:track:79fQvDHL76Tjjsgz05GcUb', 'track_href': 'https://api.spotify.com/v1/tracks/79fQvDHL76Tjjsgz05GcUb', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/79fQvDHL76Tjjsgz05GcUb', 'duration_ms': 268935, 'time_signature': 4}"
133,2ji5IYJcFKmbfsFozwxdAD,4yvcSjfu4PC0CYQyLy4wSq,Glass Animals,Heat Waves,"{'danceability': 0.761, 'energy': 0.525, 'key': 11, 'loudness': -6.9, 'mode': 1, 'speechiness': 0.0944, 'acousticness': 0.44, 'instrumentalness': 6.7e-06, 'liveness': 0.0921, 'valence': 0.531, 'tempo': 80.87, 'type': 'audio_features', 'id': '2ji5IYJcFKmbfsFozwxdAD', 'uri': 'spotify:track:2ji5IYJcFKmbfsFozwxdAD', 'track_href': 'https://api.spotify.com/v1/tracks/2ji5IYJcFKmbfsFozwxdAD', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2ji5IYJcFKmbfsFozwxdAD', 'duration_ms': 238805, 'time_signature': 4}"
134,40n78HRZGQjVPQaX5CZp5E,57LYzLEk2LcFghVwuWbcuS,Summer Walker,Stretch You Out,"{'danceability': 0.636, 'energy': 0.533, 'key': 1, 'loudness': -6.552, 'mode': 0, 'speechiness': 0.259, 'acousticness': 0.277, 'instrumentalness': 0, 'liveness': 0.0973, 'valence': 0.268, 'tempo': 103.885, 'type': 'audio_features', 'id': '40n78HRZGQjVPQaX5CZp5E', 'uri': 'spotify:track:40n78HRZGQjVPQaX5CZp5E', 'track_href': 'https://api.spotify.com/v1/tracks/40n78HRZGQjVPQaX5CZp5E', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/40n78HRZGQjVPQaX5CZp5E', 'duration_ms': 140147, 'time_signature': 4}"
135,5bBR0ehFPumRQtKfhgQRMQ,6xS5PpBWaVYraexEkEjjXv,Maxo Kream,CRIPSTIAN,"{'danceability': 0.749, 'energy': 0.808, 'key': 1, 'loudness': -7.072, 'mode': 0, 'speechiness': 0.352, 'acousticness': 0.531, 'instrumentalness': 0, 'liveness': 0.801, 'valence': 0.786, 'tempo': 136.009, 'type': 'audio_features', 'id': '5bBR0ehFPumRQtKfhgQRMQ', 'uri': 'spotify:track:5bBR0ehFPumRQtKfhgQRMQ', 'track_href': 'https://api.spotify.com/v1/tracks/5bBR0ehFPumRQtKfhgQRMQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5bBR0ehFPumRQtKfhgQRMQ', 'duration_ms': 228920, 'time_signature': 4}"
136,145zcbkijaOWkJ6ER3oCgm,6xS5PpBWaVYraexEkEjjXv,Maxo Kream,CRIPSTIAN,"{'danceability': 0.75, 'energy': 0.8, 'key': 1, 'loudness': -7.099, 'mode': 0, 'speechiness': 0.334, 'acousticness': 0.505, 'instrumentalness': 0, 'liveness': 0.796, 'valence': 0.802, 'tempo': 135.983, 'type': 'audio_features', 'id': '145zcbkijaOWkJ6ER3oCgm', 'uri': 'spotify:track:145zcbkijaOWkJ6ER3oCgm', 'track_href': 'https://api.spotify.com/v1/tracks/145zcbkijaOWkJ6ER3oCgm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/145zcbkijaOWkJ6ER3oCgm', 'duration_ms': 228920, 'time_signature': 4}"
137,3nIftANgwDtZbZxtLW2h2f,7HkdQ0gt53LP4zmHsL0nap,Ella Mai,Boo'd Up,"{'danceability': 0.539, 'energy': 0.779, 'key': 10, 'loudness': -5.107, 'mode': 0, 'speechiness': 0.0541, 'acousticness': 0.0863, 'instrumentalness': 0, 'liveness': 0.078, 'valence': 0.232, 'tempo': 81.934, 'type': 'audio_features', 'id': '3nIftANgwDtZbZxtLW2h2f', 'uri': 'spotify:track:3nIftANgwDtZbZxtLW2h2f', 'track_href': 'https://api.spotify.com/v1/tracks/3nIftANgwDtZbZxtLW2h2f', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3nIftANgwDtZbZxtLW2h2f', 'duration_ms': 256064, 'time_signature': 4}"
138,4MLUC8KeKZraCVrOfsm6oP,181bsRPaVXVlUKXrxwZfHK,Megan Thee Stallion,"Ride Or Die - From ""Queen & Slim: The Soundtrack""","{'danceability': 0.852, 'energy': 0.839, 'key': 1, 'loudness': -4.653, 'mode': 1, 'speechiness': 0.206, 'acousticness': 0.0335, 'instrumentalness': 0, 'liveness': 0.176, 'valence': 0.484, 'tempo': 100.016, 'type': 'audio_features', 'id': '4MLUC8KeKZraCVrOfsm6oP', 'uri': 'spotify:track:4MLUC8KeKZraCVrOfsm6oP', 'track_href': 'https://api.spotify.com/v1/tracks/4MLUC8KeKZraCVrOfsm6oP', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4MLUC8KeKZraCVrOfsm6oP', 'duration_ms': 123200, 'time_signature': 4}"
